user_id,nome,email,data_cadastro,cidade,estado,valor_ultima_compra,data_ultimo_login
89ddc4fc-4123-4124-8dae-7fc498a34d1f,Ana Laura Marques,silveirakevin@example.net,2025-06-03,Melo,SP,774.11,2025-08-09 00:30:47.876562
7e96bc30-fb1a-48a2-aa23-e5d1f2fbd6d2,Ana Lívia Fernandes,mateusabreu@example.org,2024-12-07,Marques do Norte,MG,688.36,2025-07-26 07:15:33.181642
7facc1b7-4fda-4102-bf67-86ae7d7a55ee,Lavínia da Mota,asafe45@example.org,2024-10-07,Melo de Montenegro,PR,474.15,2025-07-15 23:22:38.423259
afb67384-afbf-409c-a983-f51dd174f621,Ana Brito,vicente30@example.com,2025-05-13,Aparecida da Praia,PR,913.87,2025-07-29 01:59:46.757828
1e129a39-3377-42ed-a546-e95ca8735151,Dr. Valentim Porto,da-motajoana@example.org,2024-09-08,Freitas,SP,957.85,2025-07-24 13:18:38.664114
d67d0a73-39d9-4ee8-b821-27bf7895b850,Agatha Barbosa,maria-fernanda90@example.org,2025-07-06,Aparecida de Moura,PR,183.5,2025-07-26 23:14:46.791033
d029d685-8d0e-4991-99cb-db4d149bbb70,Valentina Moraes,maparecida@example.net,2024-12-20,da Rosa,RJ,343.5,2025-08-01 21:42:08.362927
3413b40f-586e-48d3-ab5c-e21c7ef58966,Melissa Barros,imoraes@example.com,2025-07-28,Campos de Barros,MG,707.33,2025-07-20 16:55:43.707341
e4707c90-7592-4a51-b165-a1731215d42b,Rael Guerra,maria-fernanda31@example.com,2024-07-19,Pereira,SP,797.17,2025-07-26 14:19:19.372890
47f25dc5-ec8e-4577-9311-115407af4a05,Isabel Pires,isabelly64@example.org,2024-09-29,Pacheco,PR,32.77,2025-07-27 10:40:37.690568
922c5875-4c14-4db7-a231-c1b0ddd587c2,Esther Cunha,goncalvesmatheus@example.org,2023-12-23,Aragão,PR,565.38,2025-07-30 16:51:22.967267
968d9009-31bb-4af6-a795-5d1c9fbce592,Ana Vitória Oliveira,britodavi@example.com,2025-08-04,Siqueira,PR,495.18,2025-07-14 04:11:41.234972
7899558a-d96d-43ce-be06-54a51f1747fd,Breno Macedo,barbara79@example.org,2023-10-11,Gomes Grande,SP,16.89,2025-07-11 19:56:05.288482
b3cbf0bf-c54b-44a8-aa6e-bbf0a361534d,Dra. Mirella Farias,erickcamara@example.net,2024-02-01,Mendes de Costa,RJ,29.5,2025-07-13 11:42:26.555581
36441b83-d38c-43c7-b4de-92db47f42f9b,Aurora Nascimento,pastorlorena@example.org,2024-09-06,da Paz de Minas,MG,19.37,2025-08-09 15:43:45.508993
df0fdfb3-e55b-45c8-b750-01faae38fefa,Rhavi Abreu,luaraviana@example.org,2023-08-18,Ribeiro dos Dourados,SC,494.92,2025-07-14 00:46:25.266574
e36d3d35-d980-4b3f-a9e6-e4605f831975,Davi Lucas Alves,vitor-gabrielmonteiro@example.org,2023-11-14,Fernandes,SP,312.47,2025-07-26 18:33:53.146025
81c3bc5a-23ea-48c5-b8ad-4583ae294a8f,Antony Fogaça,da-mataenrico@example.org,2024-09-27,Viana,PR,443.99,2025-08-07 18:36:39.746206
5d8fcc63-7c92-41ea-a5ba-58284d526a01,José Moraes,benjamin56@example.org,2023-12-19,da Conceição,MG,543.35,2025-07-26 23:15:47.157000
1426ce20-4cdb-4756-9ee8-ff1bca2183b6,Ester Fonseca,isabelasilva@example.org,2023-11-09,Mendonça,BA,935.67,2025-07-23 11:30:29.374026
737b7522-0f3c-4e33-8c21-688a51c902ad,Lorena da Costa,goncalvesyago@example.net,2025-02-14,Rocha,SP,443.99,2025-07-28 05:48:12.501597
5a16d264-2c3f-428c-8a42-3b3234677b87,Dra. Maysa Ferreira,maria-flor05@example.org,2024-12-11,Vasconcelos de Minas,MG,438.23,2025-07-31 01:33:35.290494
a7f3d5b2-0333-4f6c-b459-125e5b44c968,Pedro Lucas Cassiano,montenegromatteo@example.com,2024-11-19,Borges da Mata,MG,135.08,2025-07-14 22:33:06.582259
5e707251-76d2-4760-8cc8-25f78eee4040,Ana Cecília Nogueira,natalia89@example.org,2023-12-16,Camargo do Amparo,SC,777.26,2025-08-04 05:34:44.067341
6547a55b-932a-4cca-a359-dd12ebc60e51,Pietra Pimenta,gomesyuri@example.com,2023-10-17,Siqueira de Goiás,SP,443.99,2025-07-28 01:20:12.270688
76b77f06-7bfd-4ae0-9ddb-6f010492766a,Gabrielly Barros,paulocunha@example.net,2025-07-22,Araújo do Oeste,MG,443.99,2025-07-23 07:57:27.622970
4a5196da-82c3-4abe-8a07-f52f46b9b7d9,Maria Laura Aparecida,josuecosta@example.com,2025-07-09,Pires,MG,692.97,2025-08-01 22:02:09.981445
10cba97a-c0f6-4d02-bed2-ad3a4543aa98,Luísa Camargo,mendoncadavi-lucas@example.org,2025-03-08,Machado,RJ,443.99,2025-08-02 16:56:46.090826
dce20687-7851-43e2-a78d-7d7300cbb381,Ana Cecília Nunes,duartelivia@example.org,2025-07-23,Dias,SP,443.99,2025-07-17 09:31:47.978691
96e59574-2516-4f27-b7e7-72740739f681,Davi Marques,vieiraana-clara@example.net,2024-09-02,da Mota,PR,306.32,2025-07-26 09:20:49.140814
92c496ce-7a93-4f05-a40b-9e4a4ae4622e,Stephany Sales,allana99@example.org,2024-03-08,Brito de Pinto,PR,443.99,2025-08-02 18:15:56.821983
30a29c16-c3c9-4ef8-8ddd-6ee19aa56be6,Felipe Vargas,correiajoao@example.net,2025-07-17,Pinto,BA,231.34,2025-07-20 10:40:24.048529
f2623259-b0cf-4135-9e8e-edac69743aac,Dra. Vitória da Rocha,aragaomaya@example.net,2024-09-22,Mendes,SP,653.31,2025-07-23 05:44:57.539088
570de6c8-b82d-4a53-adc5-1e235b951b45,Dra. Luísa Monteiro,gabrielly94@example.org,2023-11-10,Viana de Cunha,MG,775.15,2025-07-24 00:21:14.386313
63fb2089-fd9a-4093-93cc-b4fc0485f8dc,Calebe da Cunha,gael52@example.net,2024-01-24,Viana de Correia,RJ,317.81,2025-07-19 02:18:18.638192
c73cb17f-e480-4252-9d0c-25df120a1b3c,Ana Clara Castro,mouratheodoro@example.net,2024-08-19,Aparecida,MG,361.59,2025-07-20 11:40:09.782742
f035f71e-5074-4922-9d78-76c303057d4b,Fernando Novais,esampaio@example.net,2024-03-09,da Luz das Pedras,SP,644.33,2025-07-27 04:24:01.955188
e30b2270-aeca-4c0d-bc91-9795570638c4,Josué da Mota,bianca41@example.org,2025-01-19,Albuquerque,MG,294.54,2025-07-14 02:49:21.323913
375451bb-63c3-44b5-b39d-c247f5647e00,Valentim Barros,sda-rocha@example.com,2025-07-18,Melo do Sul,BA,932.16,2025-07-15 04:09:45.229279
0288dc21-ce0c-4256-a095-5e91446f2b9a,Yasmin Nogueira,cavalcantemariah@example.com,2024-06-17,Araújo de Gonçalves,BA,137.29,2025-08-05 12:41:48.645957
c6a2b0f5-8385-403e-8acc-6b6638edeef1,Maria Luiza da Rocha,thalesda-cunha@example.net,2023-09-20,Lima,SP,952.44,2025-08-03 05:09:58.690068
bd1334f7-ee44-4116-88ad-34b3e1110a45,Mariah Campos,,2023-12-23,da Rosa Alegre,RJ,443.99,2025-08-01 18:54:03.355043
f52bdbf5-8ae0-4831-8c07-1f8bcdcb46e6,Camila Câmara,jose-pedro04@example.net,2024-11-25,Viana de Gonçalves,PR,157.0,2025-08-09 11:22:34.995838
3a557fbd-de93-4ec1-8f56-d5eaf49140bf,Asafe Correia,milenapacheco@example.com,2024-07-27,Alves de Machado,PR,330.52,2025-07-26 05:55:03.198970
23a6496f-8fc1-4cb0-b446-f2c2cd5bd1ae,Rafael Nascimento,apinto@example.net,2025-05-29,Dias da Mata,SP,348.38,2025-07-16 01:55:35.357738
1cf31af6-d257-4922-a64c-5f4fe3eb302c,Vinicius Camargo,da-cruzguilherme@example.org,2024-04-27,Mendonça das Flores,MG,513.04,2025-07-20 21:53:32.267422
f0f1ee2b-f6e0-4249-ad43-40e165067813,Marina Aparecida,lavinia57@example.com,2025-01-15,Araújo Paulista,SC,443.99,2025-07-28 02:51:35.370042
7fee4cc8-b407-4002-9249-869627f363dd,Augusto Garcia,giovannacamargo@example.com,2024-11-13,Moreira de Sousa,BA,443.99,2025-07-26 01:36:59.428989
3ed248c7-9519-43a3-ae1d-ae78e1165b6d,Dr. Ravy Cavalcanti,portokamilly@example.com,2023-11-17,Silveira de Guerra,SP,643.37,2025-08-05 14:06:56.597262
b8eb6643-83f3-46cd-a4f8-2811f568bb08,Henrique Ribeiro,jose-pedro45@example.org,2024-05-19,Andrade,SC,42.04,2025-08-02 14:01:53.130934
c70d35c1-7c0d-48d2-aabc-bb4cf0b2b1a5,Emilly Albuquerque,sophia01@example.org,2025-06-09,Moreira de da Rosa,MG,672.43,2025-07-22 05:00:42.146594
2297565f-e759-44fb-b4f3-d07157c2edbd,Sr. José Rios,ccorreia@example.com,2024-06-18,Oliveira,SC,281.61,2025-07-17 13:35:04.845979
e5001f76-c12d-429c-9968-65d8bb2992ed,Luiz Henrique Mendonça,maria-laura45@example.org,2025-04-16,Fogaça,SP,651.01,2025-07-18 06:38:49.560188
ee45258e-3d17-479b-a1f7-731ab324f781,Samuel Vargas,camargojoao-vitor@example.net,2024-07-18,Fernandes,SC,225.57,2025-07-15 01:34:03.741592
06ed923b-62d2-42a1-aaba-18ab6b715d24,Paulo Pastor,,2025-06-14,Campos Verde,MG,913.03,2025-07-20 19:20:19.340518
f31ed6c9-15d0-424b-8bb8-24df115e01db,Maria Isis Duarte,,2023-09-08,Abreu da Serra,RJ,42.34,2025-07-11 23:41:13.463374
f25d9c5e-ad43-4098-a533-3006971b5dba,Levi Dias,hlima@example.net,2024-01-04,Nogueira,SP,967.42,2025-08-07 05:34:34.489195
e154eaae-b8ae-4868-9cf9-163a0342df94,Ana Júlia Almeida,melissamoraes@example.org,2023-11-26,Mendonça de Câmara,PR,899.13,2025-07-28 21:08:40.239274
89181cd8-00e3-48e6-b8b9-387e0c9bb0cb,Ana Cecília Sá,zoe70@example.net,2025-04-05,Correia de Goiás,SC,443.99,2025-08-04 09:59:32.895670
a0536c3b-6e8f-4397-aaa4-8dc5697cf1a7,Alexia Vasconcelos,bviana@example.net,2024-06-15,Fogaça do Sul,MG,433.72,2025-07-21 01:02:27.093270
a5950d30-3807-4fc6-9d4a-c39b85ea2892,Caio Sales,,2023-09-11,Monteiro de Minas,SP,132.56,2025-07-29 03:52:24.677737
13f6dbd7-7337-461d-9c34-dc7d19c96845,Gabriela Fonseca,,2024-09-30,Siqueira,SC,364.64,2025-07-15 10:16:38.445506
b44901fd-4e87-40b0-b846-aa4ceadfb103,Dr. Gael Macedo,casa-grandecaroline@example.com,2023-08-31,da Paz do Sul,RJ,682.89,2025-08-06 09:12:59.409495
f7deea64-454d-4dbd-9e95-42e345891410,Sr. Diego Borges,oliviaazevedo@example.org,2024-03-16,Costela da Praia,PR,943.57,2025-08-01 05:03:59.193151
0480102c-50f9-4586-a0b6-bd98597daed3,Yasmin Cassiano,pintoyago@example.com,2025-04-17,Alves de Almeida,SP,443.99,2025-07-30 10:22:33.216847
1ac44222-44df-4b40-85a0-c7b0c9976c33,Vitor Hugo Rezende,dpereira@example.org,2023-11-26,Mendes de Goiás,BA,443.99,2025-07-29 11:29:09.513077
eb5fa7be-05ac-4184-a37e-55445432e65f,Marina Porto,pedro47@example.org,2024-10-11,Aparecida Grande,BA,857.7,2025-07-10 20:14:25.757425
9d947ed3-983c-4ce8-bd24-77220d504fda,Sr. Benjamin da Rocha,brenoda-costa@example.net,2024-08-17,Fernandes das Flores,MG,192.72,2025-07-28 22:30:29.627212
73c17ad3-e2c0-4448-8dcf-071b6688c2e1,Srta. Ana Cecília Fogaça,ada-mata@example.net,2024-03-21,Moreira,SP,443.99,2025-08-06 16:56:33.723281
0f38b289-cada-4a90-bdcf-00b7fad6084d,Mariah Montenegro,vicentegarcia@example.com,2025-06-23,Brito Alegre,RJ,443.99,2025-07-18 14:32:38.348784
8bcd4749-af2e-46cf-9161-e4fa3c3c1566,Maria Julia da Rocha,lunna77@example.net,2025-05-19,Vasconcelos dos Dourados,MG,443.99,2025-07-19 21:15:42.836129
c5ca6dc6-a545-4240-b6f1-12aa5884df6f,Pedro Henrique Pimenta,davi-lucca95@example.net,2023-08-14,Moreira Grande,BA,75.04,2025-07-17 18:00:53.268672
5566a583-c4f3-4934-a3f5-b84ca9abe15b,Lorena Castro,jcasa-grande@example.net,2025-02-16,Marques,SP,525.46,2025-07-19 16:37:31.496190
e539abfa-b544-4867-9ba9-f5f3e0ca290f,Sra. Liz da Rocha,sophiemontenegro@example.com,2024-05-26,Viana,PR,420.03,2025-07-13 19:25:47.769456
63159af0-8ed8-466f-a3aa-cf3fea7624f2,Daniela Freitas,luigimoreira@example.com,2025-01-23,Moreira Paulista,BA,453.06,2025-07-31 03:40:24.354059
46012490-4813-47ef-ad49-a9cbb98aa2f3,Sra. Agatha Rocha,hpereira@example.net,2024-05-03,Pinto do Sul,SC,50.35,2025-07-14 05:18:34.164893
fb188e3c-206e-4377-a112-5dd643b425d6,Maria Luísa Castro,catarina42@example.com,2024-03-02,das Neves de Pastor,SP,807.45,2025-08-03 02:07:40.080714
c055e68b-3601-4a94-a6ee-271b713dae30,Júlia da Cunha,evelyn87@example.org,2025-07-13,Cavalcante,PR,912.77,2025-07-30 23:40:00.325875
81512630-5338-46f1-b1de-90591e4a6ab5,Ayla da Cunha,valentina18@example.net,2024-10-04,Câmara,BA,793.14,2025-08-06 03:13:46.916492
e97296ae-25d9-4e7c-9abc-4d9efd49b014,Aylla Carvalho,camaraemanuelly@example.com,2023-11-30,da Mota,PR,47.63,2025-07-23 23:54:17.534353
5a3164e7-fa37-4497-8700-efebf786775a,Fernando Fernandes,sara37@example.net,2023-11-19,Camargo Alegre,SP,649.39,2025-07-15 03:10:01.462746
25555e39-437e-400c-acad-0ff37237c39a,Srta. Bárbara Teixeira,julianaleao@example.net,2025-06-15,Rios Grande,BA,331.46,2025-07-17 21:32:26.786646
48a95397-cfe4-4d5b-84cf-c4ec62a3e946,Lucas Cassiano,pnogueira@example.org,2025-03-17,Rocha do Amparo,MG,120.11,2025-07-29 08:47:57.015800
41c5b04e-d55f-499a-b2c7-5fe5121c4765,Ester Cavalcanti,renan94@example.net,2025-06-13,Campos,RJ,983.16,2025-08-07 10:44:08.851506
436e7434-c146-465c-aec8-791fdb3b55c1,Sra. Lunna Siqueira,vcardoso@example.org,2024-01-26,Moraes,SP,593.67,2025-07-28 13:28:29.313371
62406410-1559-4bec-9c6f-ae53bad5a2ad,José da Cruz,cavalcantemaite@example.net,2024-02-05,Carvalho da Mata,MG,331.4,2025-07-16 18:41:45.108979
66c4c530-db8b-4055-9818-ecb486dfab39,Mirella Andrade,arthur-gabrielrocha@example.com,2024-06-22,Martins,PR,88.37,2025-07-11 04:33:34.979633
69b25e98-6dbd-438d-8ebc-e39999f72983,Ravi Melo,,2024-04-03,da Cunha da Serra,PR,600.02,2025-07-15 20:50:05.324770
5245c3bd-e89b-4a70-b704-5befc3485b20,Ian Carvalho,,2023-11-22,Siqueira,SP,11.18,2025-07-13 16:33:15.870893
5b8a8d6c-aef8-49ba-9c59-a251aab279ed,Luara Aparecida,bruna20@example.org,2024-06-04,Nogueira,SC,154.81,2025-07-18 18:41:28.705003
88211d16-bce4-44dc-8403-046824a8863c,Dr. Gael Henrique Pereira,,2025-07-19,Pinto,RJ,52.52,2025-07-17 23:26:16.993447
bcf18a25-ff70-44e1-acce-2bf1fdce269d,João Lucas Freitas,maria-helena04@example.net,2024-09-30,Câmara,MG,123.13,2025-07-11 21:59:22.861526
fe73dffd-f68f-401d-b3cd-b40ebeffcad6,Ravi Lucca Azevedo,cunhanicole@example.net,2024-07-11,Campos,SP,655.94,2025-07-17 20:28:41.162008
e36fffe2-7df9-417b-9ea4-d18210193231,José Pedro Barbosa,gustavo55@example.org,2025-08-05,Gonçalves Grande,SC,477.37,2025-08-02 04:56:32.504397
4af04e57-5f60-4ccd-8ea1-264b013877d2,Bruno Souza,sophie02@example.net,2025-03-02,Mendes,MG,970.65,2025-07-20 03:09:39.373109
4a6533c8-7108-4e3d-a4ad-0dc12279b5a4,Dra. Mirella da Mata,caroline93@example.org,2025-07-05,Abreu de Aragão,MG,555.72,2025-07-19 19:24:25.344441
13b6a4b6-8936-4f83-bf3f-1ea9b4ca9998,Ana Carolina Casa Grande,fda-mota@example.com,2025-08-06,Borges de Minas,SP,766.95,2025-08-07 18:06:29.314259
99d47127-e593-4102-9f27-a3256f3ba341,Luigi Novais,guerraana-livia@example.com,2024-07-15,Nascimento,RJ,459.4,2025-07-22 23:54:10.630019
abae8955-8874-4176-8c98-81dbd9265b40,Esther Sampaio,diogomoura@example.com,2023-12-06,Peixoto do Campo,SC,334.95,2025-07-26 02:24:42.971194
